rack_id,rack_col,zone_id,ac_unit,room_id,rho_load,alpha_age,epsilon_age,seed,source
room01_rack_it_032,room01_rack_it_032_kw,room01_cdz4,room01_cdz4,room01,0.0607471744403445,0.023694687479132413,0.023694687479132413,20260601,simulated
room01_rack_it_033,room01_rack_it_033_kw,room01_cdz1,room01_cdz1,room01,0.17764190592468826,0.02929268781679816,0.02929268781679816,20260601,simulated
room01_rack_it_034,room01_rack_it_034_kw,room01_cdz1,room01_cdz1,room01,0.12051865281660444,0.02929268781679816,0.02929268781679816,20260601,simulated
room01_rack_it_035,room01_rack_it_035_kw,room01_cdz1,room01_cdz1,room01,0.1921736617227746,0.02929268781679816,0.02929268781679816,20260601,simulated
room01_rack_it_036,room01_rack_it_036_kw,room01_cdz1,room01_cdz1,room01,0.21302857140661752,0.02929268781679816,0.02929268781679816,20260601,simulated
room01_rack_it_037,room01_rack_it_037_kw,room01_cdz1,room01_cdz1,room01,0.16003357330011275,0.02929268781679816,0.02929268781679816,20260601,simulated
room01_rack_it_038,room01_rack_it_038_kw,room01_cdz1,room01_cdz1,room01,0.13971234226531692,0.02929268781679816,0.02929268781679816,20260601,simulated
room01_rack_it_039,room01_rack_it_039_kw,room01_cdz1,room01_cdz1,room01,0.23367715526038763,0.02929268781679816,0.02929268781679816,20260601,simulated
room01_rack_it_040,room01_rack_it_040_kw,room01_cdz2,room01_cdz2,room01,0.23663712852868585,0.025083877623148263,0.025083877623148263,20260601,simulated
room01_rack_it_041,room01_rack_it_041_kw,room01_cdz2,room01_cdz2,room01,0.2415562823769663,0.025083877623148263,0.025083877623148263,20260601,simulated
room01_rack_it_042,room01_rack_it_042_kw,room01_cdz2,room01_cdz2,room01,0.1742298346108289,0.025083877623148263,0.025083877623148263,20260601,simulated
room01_rack_it_043,room01_rack_it_043_kw,room01_cdz2,room01_cdz2,room01,0.07471595034168313,0.025083877623148263,0.025083877623148263,20260601,simulated
room01_rack_it_044,room01_rack_it_044_kw,room01_cdz2,room01_cdz2,room01,0.059198034321512875,0.025083877623148263,0.025083877623148263,20260601,simulated
room01_rack_it_045,room01_rack_it_045_kw,room01_cdz4,room01_cdz4,room01,0.16339182910465644,0.023694687479132413,0.023694687479132413,20260601,simulated
room01_rack_it_046,room01_rack_it_046_kw,room01_cdz4,room01_cdz4,room01,0.2157233399044448,0.023694687479132413,0.023694687479132413,20260601,simulated
room01_rack_it_047,room01_rack_it_047_kw,room01_cdz4,room01_cdz4,room01,0.06504537731071505,0.023694687479132413,0.023694687479132413,20260601,simulated
room01_rack_it_048,room01_rack_it_048_kw,room01_cdz4,room01_cdz4,room01,0.13296099758811042,0.023694687479132413,0.023694687479132413,20260601,simulated
room02_rack_it_000,room02_rack_it_000_kw,room02_cdz5,room02_cdz5,room02,0.15404667809679834,0.01711707548189423,0.01711707548189423,20260601,simulated
room02_rack_it_001,room02_rack_it_001_kw,room02_cdz5,room02_cdz5,room02,0.09951904314616936,0.01711707548189423,0.01711707548189423,20260601,simulated
room02_rack_it_002,room02_rack_it_002_kw,room02_cdz5,room02_cdz5,room02,0.07972225994758118,0.01711707548189423,0.01711707548189423,20260601,simulated
room02_rack_it_003,room02_rack_it_003_kw,room02_cdz5,room02_cdz5,room02,0.17541652020378884,0.01711707548189423,0.01711707548189423,20260601,simulated
room02_rack_it_004,room02_rack_it_004_kw,room02_cdz5,room02_cdz5,room02,0.19163734258368081,0.01711707548189423,0.01711707548189423,20260601,simulated
room02_rack_it_005,room02_rack_it_005_kw,room02_cdz5,room02_cdz5,room02,0.10506847701233298,0.01711707548189423,0.01711707548189423,20260601,simulated
room02_rack_it_006,room02_rack_it_006_kw,room02_cdz5,room02_cdz5,room02,0.08081400022483082,0.01711707548189423,0.01711707548189423,20260601,simulated
room02_rack_it_007,room02_rack_it_007_kw,room02_cdz5,room02_cdz5,room02,0.16933344411054135,0.01711707548189423,0.01711707548189423,20260601,simulated
room02_rack_it_008,room02_rack_it_008_kw,room02_cdz5,room02_cdz5,room02,0.18265468711234722,0.01711707548189423,0.01711707548189423,20260601,simulated
room02_rack_it_009,room02_rack_it_009_kw,room02_cdz5,room02_cdz5,room02,0.06905566640200998,0.01711707548189423,0.01711707548189423,20260601,simulated
room02_rack_it_010,room02_rack_it_010_kw,room02_cdz5,room02_cdz5,room02,0.22434712755306968,0.01711707548189423,0.01711707548189423,20260601,simulated
room02_rack_it_011,room02_rack_it_011_kw,room02_cdz5,room02_cdz5,room02,0.08655840057721423,0.01711707548189423,0.01711707548189423,20260601,simulated
room02_rack_it_012,room02_rack_it_012_kw,room02_cdz5,room02_cdz5,room02,0.24063590821516206,0.01711707548189423,0.01711707548189423,20260601,simulated
room02_rack_it_013,room02_rack_it_013_kw,room02_cdz5,room02_cdz5,room02,0.18148694388591913,0.01711707548189423,0.01711707548189423,20260601,simulated
room02_rack_it_014,room02_rack_it_014_kw,room02_cdz5,room02_cdz5,room02,0.07552882652806275,0.01711707548189423,0.01711707548189423,20260601,simulated
room02_rack_it_015,room02_rack_it_015_kw,room02_cdz5,room02_cdz5,room02,0.0859616724732111,0.01711707548189423,0.01711707548189423,20260601,simulated
room02_rack_it_016,room02_rack_it_016_kw,room02_cdz5,room02_cdz5,room02,0.050872974140179175,0.01711707548189423,0.01711707548189423,20260601,simulated
room02_rack_it_017,room02_rack_it_017_kw,room02_cdz6,room02_cdz6,room02,0.19369641706995727,0.023387058231677214,0.023387058231677214,20260601,simulated
room02_rack_it_018,room02_rack_it_018_kw,room02_cdz1,room02_cdz1,room02,0.1807962880201598,0.016113488583103006,0.016113488583103006,20260601,simulated
room02_rack_it_019,room02_rack_it_019_kw,room02_cdz1,room02_cdz1,room02,0.21814780254683253,0.016113488583103006,0.016113488583103006,20260601,simulated
room02_rack_it_020,room02_rack_it_020_kw,room02_cdz1,room02_cdz1,room02,0.08628710040975876,0.016113488583103006,0.016113488583103006,20260601,simulated
room02_rack_it_021,room02_rack_it_021_kw,room02_cdz1,room02_cdz1,room02,0.09792911943534398,0.016113488583103006,0.016113488583103006,20260601,simulated
room02_rack_it_022,room02_rack_it_022_kw,room02_cdz1,room02_cdz1,room02,0.08425778097815151,0.016113488583103006,0.016113488583103006,20260601,simulated
room02_rack_it_023,room02_rack_it_023_kw,room02_cdz1,room02_cdz1,room02,0.06617717416574752,0.016113488583103006,0.016113488583103006,20260601,simulated
room02_rack_it_024,room02_rack_it_024_kw,room02_cdz1,room02_cdz1,room02,0.07352453837425413,0.016113488583103006,0.016113488583103006,20260601,simulated
room02_rack_it_025,room02_rack_it_025_kw,room02_cdz2,room02_cdz2,room02,0.2110288824192894,0.015652886152235257,0.015652886152235257,20260601,simulated
room02_rack_it_026,room02_rack_it_026_kw,room02_cdz2,room02_cdz2,room02,0.15897266913657704,0.015652886152235257,0.015652886152235257,20260601,simulated
room02_rack_it_027,room02_rack_it_027_kw,room02_cdz2,room02_cdz2,room02,0.24766294700275904,0.015652886152235257,0.015652886152235257,20260601,simulated
room02_rack_it_028,room02_rack_it_028_kw,room02_cdz2,room02_cdz2,room02,0.08257241959410329,0.015652886152235257,0.015652886152235257,20260601,simulated
room02_rack_it_029,room02_rack_it_029_kw,room02_cdz3,room02_cdz3,room02,0.21715572132021227,0.01541777377185637,0.01541777377185637,20260601,simulated
room02_rack_it_030,room02_rack_it_030_kw,room02_cdz3,room02_cdz3,room02,0.1474603423460666,0.01541777377185637,0.01541777377185637,20260601,simulated
room02_rack_it_031,room02_rack_it_031_kw,room02_cdz3,room02_cdz3,room02,0.062784797442835,0.01541777377185637,0.01541777377185637,20260601,simulated
room02_rack_it_032,room02_rack_it_032_kw,room02_cdz4,room02_cdz4,room02,0.2202089376544672,0.024730432583991466,0.024730432583991466,20260601,simulated
room02_rack_it_033,room02_rack_it_033_kw,room02_cdz1,room02_cdz1,room02,0.14683873625211685,0.016113488583103006,0.016113488583103006,20260601,simulated
room02_rack_it_034,room02_rack_it_034_kw,room02_cdz1,room02_cdz1,room02,0.06770795299075055,0.016113488583103006,0.016113488583103006,20260601,simulated
room02_rack_it_035,room02_rack_it_035_kw,room02_cdz1,room02_cdz1,room02,0.18905896517593018,0.016113488583103006,0.016113488583103006,20260601,simulated
room02_rack_it_036,room02_rack_it_036_kw,room02_cdz1,room02_cdz1,room02,0.1984102490517738,0.016113488583103006,0.016113488583103006,20260601,simulated
room02_rack_it_037,room02_rack_it_037_kw,room02_cdz1,room02_cdz1,room02,0.19469196370840142,0.016113488583103006,0.016113488583103006,20260601,simulated
room02_rack_it_038,room02_rack_it_038_kw,room02_cdz1,room02_cdz1,room02,0.10117453269961717,0.016113488583103006,0.016113488583103006,20260601,simulated
room02_rack_it_039,room02_rack_it_039_kw,room02_cdz1,room02_cdz1,room02,0.07029211551912123,0.016113488583103006,0.016113488583103006,20260601,simulated
room02_rack_it_040,room02_rack_it_040_kw,room02_cdz2,room02_cdz2,room02,0.14094806634882467,0.015652886152235257,0.015652886152235257,20260601,simulated
room02_rack_it_041,room02_rack_it_041_kw,room02_cdz2,room02_cdz2,room02,0.19687142756202575,0.015652886152235257,0.015652886152235257,20260601,simulated
room02_rack_it_042,room02_rack_it_042_kw,room02_cdz2,room02_cdz2,room02,0.22911966217103524,0.015652886152235257,0.015652886152235257,20260601,simulated
room02_rack_it_043,room02_rack_it_043_kw,room02_cdz2,room02_cdz2,room02,0.17407019356039372,0.015652886152235257,0.015652886152235257,20260601,simulated
room02_rack_it_044,room02_rack_it_044_kw,room02_cdz2,room02_cdz2,room02,0.15982000482616748,0.015652886152235257,0.015652886152235257,20260601,simulated
room02_rack_it_045,room02_rack_it_045_kw,room02_cdz4,room02_cdz4,room02,0.1961249153030704,0.024730432583991466,0.024730432583991466,20260601,simulated
room02_rack_it_046,room02_rack_it_046_kw,room02_cdz4,room02_cdz4,room02,0.1303514519006273,0.024730432583991466,0.024730432583991466,20260601,simulated
room02_rack_it_047,room02_rack_it_047_kw,room02_cdz4,room02_cdz4,room02,0.19976260119497719,0.024730432583991466,0.024730432583991466,20260601,simulated
room02_rack_it_048,room02_rack_it_048_kw,room02_cdz4,room02_cdz4,room02,0.14191636817335562,0.024730432583991466,0.024730432583991466,20260601,simulated
room03_rack_it_000,room03_rack_it_000_kw,room03_cdz5,room03_cdz5,room03,0.15092191381562647,0.026538397482460223,0.026538397482460223,20260601,simulated
room03_rack_it_001,room03_rack_it_001_kw,room03_cdz5,room03_cdz5,room03,0.05978823749053841,0.026538397482460223,0.026538397482460223,20260601,simulated
room03_rack_it_002,room03_rack_it_002_kw,room03_cdz5,room03_cdz5,room03,0.16128349632668454,0.026538397482460223,0.026538397482460223,20260601,simulated
room03_rack_it_003,room03_rack_it_003_kw,room03_cdz5,room03_cdz5,room03,0.18757839887830646,0.026538397482460223,0.026538397482460223,20260601,simulated
room03_rack_it_004,room03_rack_it_004_kw,room03_cdz5,room03_cdz5,room03,0.14115204615877955,0.026538397482460223,0.026538397482460223,20260601,simulated
room03_rack_it_005,room03_rack_it_005_kw,room03_cdz5,room03_cdz5,room03,0.06990558353226609,0.026538397482460223,0.026538397482460223,20260601,simulated
room03_rack_it_006,room03_rack_it_006_kw,room03_cdz5,room03_cdz5,room03,0.14314372040765672,0.026538397482460223,0.026538397482460223,20260601,simulated
room03_rack_it_007,room03_rack_it_007_kw,room03_cdz5,room03_cdz5,room03,0.1262503136323676,0.026538397482460223,0.026538397482460223,20260601,simulated
room03_rack_it_008,room03_rack_it_008_kw,room03_cdz5,room03_cdz5,room03,0.10279245299019923,0.026538397482460223,0.026538397482460223,20260601,simulated
room03_rack_it_009,room03_rack_it_009_kw,room03_cdz5,room03_cdz5,room03,0.1193783168801324,0.026538397482460223,0.026538397482460223,20260601,simulated
room03_rack_it_010,room03_rack_it_010_kw,room03_cdz5,room03_cdz5,room03,0.2308336062494198,0.026538397482460223,0.026538397482460223,20260601,simulated
room03_rack_it_011,room03_rack_it_011_kw,room03_cdz5,room03_cdz5,room03,0.0801709902578563,0.026538397482460223,0.026538397482460223,20260601,simulated
room03_rack_it_012,room03_rack_it_012_kw,room03_cdz5,room03_cdz5,room03,0.11204775244752646,0.026538397482460223,0.026538397482460223,20260601,simulated
room03_rack_it_013,room03_rack_it_013_kw,room03_cdz5,room03_cdz5,room03,0.09413710025342203,0.026538397482460223,0.026538397482460223,20260601,simulated
room03_rack_it_014,room03_rack_it_014_kw,room03_cdz5,room03_cdz5,room03,0.06049710188618465,0.026538397482460223,0.026538397482460223,20260601,simulated
room03_rack_it_015,room03_rack_it_015_kw,room03_cdz5,room03_cdz5,room03,0.15597257331375275,0.026538397482460223,0.026538397482460223,20260601,simulated
room03_rack_it_016,room03_rack_it_016_kw,room03_cdz5,room03_cdz5,room03,0.09654541890268759,0.026538397482460223,0.026538397482460223,20260601,simulated
room03_rack_it_017,room03_rack_it_017_kw,room03_cdz6,room03_cdz6,room03,0.12602582993687583,0.015352733545580909,0.015352733545580909,20260601,simulated
room03_rack_it_018,room03_rack_it_018_kw,room03_cdz1,room03_cdz1,room03,0.09420977911096035,0.025904433901543435,0.025904433901543435,20260601,simulated
room03_rack_it_019,room03_rack_it_019_kw,room03_cdz1,room03_cdz1,room03,0.23021671737040733,0.025904433901543435,0.025904433901543435,20260601,simulated
room03_rack_it_020,room03_rack_it_020_kw,room03_cdz1,room03_cdz1,room03,0.1403817748401026,0.025904433901543435,0.025904433901543435,20260601,simulated
room03_rack_it_021,room03_rack_it_021_kw,room03_cdz1,room03_cdz1,room03,0.1584370947466176,0.025904433901543435,0.025904433901543435,20260601,simulated
room03_rack_it_022,room03_rack_it_022_kw,room03_cdz1,room03_cdz1,room03,0.17791323948290477,0.025904433901543435,0.025904433901543435,20260601,simulated
room03_rack_it_023,room03_rack_it_023_kw,room03_cdz1,room03_cdz1,room03,0.16439773889316625,0.025904433901543435,0.025904433901543435,20260601,simulated
room03_rack_it_024,room03_rack_it_024_kw,room03_cdz1,room03_cdz1,room03,0.21471222161109343,0.025904433901543435,0.025904433901543435,20260601,simulated
room03_rack_it_025,room03_rack_it_025_kw,room03_cdz2,room03_cdz2,room03,0.07986838940773605,0.027012059785046325,0.027012059785046325,20260601,simulated
room03_rack_it_026,room03_rack_it_026_kw,room03_cdz2,room03_cdz2,room03,0.16958963452564374,0.027012059785046325,0.027012059785046325,20260601,simulated
room03_rack_it_027,room03_rack_it_027_kw,room03_cdz2,room03_cdz2,room03,0.18064242216623122,0.027012059785046325,0.027012059785046325,20260601,simulated
room03_rack_it_028,room03_rack_it_028_kw,room03_cdz2,room03_cdz2,room03,0.1400994576460129,0.027012059785046325,0.027012059785046325,20260601,simulated
room03_rack_it_029,room03_rack_it_029_kw,room03_cdz3,room03_cdz3,room03,0.14072025095854696,0.015854597642946396,0.015854597642946396,20260601,simulated
room03_rack_it_030,room03_rack_it_030_kw,room03_cdz3,room03_cdz3,room03,0.06751309848513201,0.015854597642946396,0.015854597642946396,20260601,simulated
room03_rack_it_031,room03_rack_it_031_kw,room03_cdz3,room03_cdz3,room03,0.24554432707754376,0.015854597642946396,0.015854597642946396,20260601,simulated
room03_rack_it_032,room03_rack_it_032_kw,room03_cdz4,room03_cdz4,room03,0.07409849144758321,0.010927248385995925,0.010927248385995925,20260601,simulated
room03_rack_it_033,room03_rack_it_033_kw,room03_cdz1,room03_cdz1,room03,0.08812739088545321,0.025904433901543435,0.025904433901543435,20260601,simulated
room03_rack_it_034,room03_rack_it_034_kw,room03_cdz1,room03_cdz1,room03,0.22841153836789407,0.025904433901543435,0.025904433901543435,20260601,simulated
room03_rack_it_035,room03_rack_it_035_kw,room03_cdz1,room03_cdz1,room03,0.18385902755860611,0.025904433901543435,0.025904433901543435,20260601,simulated
room03_rack_it_036,room03_rack_it_036_kw,room03_cdz1,room03_cdz1,room03,0.07063018210749739,0.025904433901543435,0.025904433901543435,20260601,simulated
room03_rack_it_037,room03_rack_it_037_kw,room03_cdz1,room03_cdz1,room03,0.06275160563382064,0.025904433901543435,0.025904433901543435,20260601,simulated
room03_rack_it_038,room03_rack_it_038_kw,room03_cdz1,room03_cdz1,room03,0.054986583304313746,0.025904433901543435,0.025904433901543435,20260601,simulated
room03_rack_it_039,room03_rack_it_039_kw,room03_cdz1,room03_cdz1,room03,0.16808511987963962,0.025904433901543435,0.025904433901543435,20260601,simulated
room03_rack_it_040,room03_rack_it_040_kw,room03_cdz2,room03_cdz2,room03,0.09305111549512741,0.027012059785046325,0.027012059785046325,20260601,simulated
room03_rack_it_041,room03_rack_it_041_kw,room03_cdz2,room03_cdz2,room03,0.19900456777521258,0.027012059785046325,0.027012059785046325,20260601,simulated
room03_rack_it_042,room03_rack_it_042_kw,room03_cdz2,room03_cdz2,room03,0.20221289618388127,0.027012059785046325,0.027012059785046325,20260601,simulated
room03_rack_it_043,room03_rack_it_043_kw,room03_cdz2,room03_cdz2,room03,0.10418902208608667,0.027012059785046325,0.027012059785046325,20260601,simulated
room03_rack_it_044,room03_rack_it_044_kw,room03_cdz2,room03_cdz2,room03,0.10822961020104085,0.027012059785046325,0.027012059785046325,20260601,simulated
room03_rack_it_045,room03_rack_it_045_kw,room03_cdz4,room03_cdz4,room03,0.08384053839403241,0.010927248385995925,0.010927248385995925,20260601,simulated
room03_rack_it_046,room03_rack_it_046_kw,room03_cdz4,room03_cdz4,room03,0.18105912023630494,0.010927248385995925,0.010927248385995925,20260601,simulated
room03_rack_it_047,room03_rack_it_047_kw,room03_cdz4,room03_cdz4,room03,0.1332097921539177,0.010927248385995925,0.010927248385995925,20260601,simulated
room03_rack_it_048,room03_rack_it_048_kw,room03_cdz4,room03_cdz4,room03,0.15978996422459302,0.010927248385995925,0.010927248385995925,20260601,simulated
room04_rack_it_000,room04_rack_it_000_kw,room04_cdz5,room04_cdz5,room04,0.15608267230712958,0.015852661728535743,0.015852661728535743,20260601,simulated
room04_rack_it_001,room04_rack_it_001_kw,room04_cdz5,room04_cdz5,room04,0.1771027353270782,0.015852661728535743,0.015852661728535743,20260601,simulated
room04_rack_it_002,room04_rack_it_002_kw,room04_cdz5,room04_cdz5,room04,0.08617392591996095,0.015852661728535743,0.015852661728535743,20260601,simulated
room04_rack_it_003,room04_rack_it_003_kw,room04_cdz5,room04_cdz5,room04,0.1942424118239296,0.015852661728535743,0.015852661728535743,20260601,simulated
room04_rack_it_004,room04_rack_it_004_kw,room04_cdz5,room04_cdz5,room04,0.11796981094187237,0.015852661728535743,0.015852661728535743,20260601,simulated
room04_rack_it_005,room04_rack_it_005_kw,room04_cdz5,room04_cdz5,room04,0.20179190003304415,0.015852661728535743,0.015852661728535743,20260601,simulated
room04_rack_it_006,room04_rack_it_006_kw,room04_cdz5,room04_cdz5,room04,0.06291233955345032,0.015852661728535743,0.015852661728535743,20260601,simulated
room04_rack_it_007,room04_rack_it_007_kw,room04_cdz5,room04_cdz5,room04,0.11285300991807395,0.015852661728535743,0.015852661728535743,20260601,simulated
room04_rack_it_008,room04_rack_it_008_kw,room04_cdz5,room04_cdz5,room04,0.0716218367493982,0.015852661728535743,0.015852661728535743,20260601,simulated
room04_rack_it_009,room04_rack_it_009_kw,room04_cdz5,room04_cdz5,room04,0.1250900786377436,0.015852661728535743,0.015852661728535743,20260601,simulated
room04_rack_it_010,room04_rack_it_010_kw,room04_cdz5,room04_cdz5,room04,0.20082704421449,0.015852661728535743,0.015852661728535743,20260601,simulated
room04_rack_it_011,room04_rack_it_011_kw,room04_cdz5,room04_cdz5,room04,0.17806544724666012,0.015852661728535743,0.015852661728535743,20260601,simulated
room04_rack_it_012,room04_rack_it_012_kw,room04_cdz5,room04_cdz5,room04,0.21143332806823256,0.015852661728535743,0.015852661728535743,20260601,simulated
room04_rack_it_013,room04_rack_it_013_kw,room04_cdz5,room04_cdz5,room04,0.15478354450869025,0.015852661728535743,0.015852661728535743,20260601,simulated
room04_rack_it_014,room04_rack_it_014_kw,room04_cdz5,room04_cdz5,room04,0.12130942987170651,0.015852661728535743,0.015852661728535743,20260601,simulated
room04_rack_it_015,room04_rack_it_015_kw,room04_cdz5,room04_cdz5,room04,0.21333299759157737,0.015852661728535743,0.015852661728535743,20260601,simulated
room04_rack_it_016,room04_rack_it_016_kw,room04_cdz5,room04_cdz5,room04,0.08972043355670732,0.015852661728535743,0.015852661728535743,20260601,simulated
room04_rack_it_017,room04_rack_it_017_kw,room04_cdz6,room04_cdz6,room04,0.20925386546200153,0.010112443298662453,0.010112443298662453,20260601,simulated
room04_rack_it_018,room04_rack_it_018_kw,room04_cdz1,room04_cdz1,room04,0.23452230249253975,0.02376630597987064,0.02376630597987064,20260601,simulated
room04_rack_it_019,room04_rack_it_019_kw,room04_cdz1,room04_cdz1,room04,0.21923982097733596,0.02376630597987064,0.02376630597987064,20260601,simulated
room04_rack_it_020,room04_rack_it_020_kw,room04_cdz1,room04_cdz1,room04,0.2411557824052784,0.02376630597987064,0.02376630597987064,20260601,simulated
room04_rack_it_021,room04_rack_it_021_kw,room04_cdz1,room04_cdz1,room04,0.148887368782374,0.02376630597987064,0.02376630597987064,20260601,simulated
room04_rack_it_022,room04_rack_it_022_kw,room04_cdz1,room04_cdz1,room04,0.13058243454621665,0.02376630597987064,0.02376630597987064,20260601,simulated
room04_rack_it_023,room04_rack_it_023_kw,room04_cdz1,room04_cdz1,room04,0.15479730150183335,0.02376630597987064,0.02376630597987064,20260601,simulated
room04_rack_it_024,room04_rack_it_024_kw,room04_cdz1,room04_cdz1,room04,0.17973315170260046,0.02376630597987064,0.02376630597987064,20260601,simulated
room04_rack_it_025,room04_rack_it_025_kw,room04_cdz2,room04_cdz2,room04,0.15219601464923743,0.021058598420474577,0.021058598420474577,20260601,simulated
room04_rack_it_026,room04_rack_it_026_kw,room04_cdz2,room04_cdz2,room04,0.15855544656946124,0.021058598420474577,0.021058598420474577,20260601,simulated
room04_rack_it_027,room04_rack_it_027_kw,room04_cdz2,room04_cdz2,room04,0.07444796005570141,0.021058598420474577,0.021058598420474577,20260601,simulated
room04_rack_it_028,room04_rack_it_028_kw,room04_cdz2,room04_cdz2,room04,0.10355966492750544,0.021058598420474577,0.021058598420474577,20260601,simulated
room04_rack_it_029,room04_rack_it_029_kw,room04_cdz3,room04_cdz3,room04,0.1742503607435087,0.014876027539931072,0.014876027539931072,20260601,simulated
room04_rack_it_030,room04_rack_it_030_kw,room04_cdz3,room04_cdz3,room04,0.09270642266807345,0.014876027539931072,0.014876027539931072,20260601,simulated
room04_rack_it_031,room04_rack_it_031_kw,room04_cdz3,room04_cdz3,room04,0.08818371062099234,0.014876027539931072,0.014876027539931072,20260601,simulated
room04_rack_it_032,room04_rack_it_032_kw,room04_cdz4,room04_cdz4,room04,0.223570669311569,0.016338101396838445,0.016338101396838445,20260601,simulated
